CAMPAIGN_ID,NAME,VARIATION_NAME,PERCENTAGE_DISCOUNT
06395b6e89d78feff76606877343d409,04/02 - Tell a Buddy (MEN),Person LP,
e943861f0f236ab2f76c7319809a6874,07/01/19 Push Notification - Gemma - Android - 10% off,Joyful shot- YESPLEASE,15
cb577e8a609d8b7c49f1b21923498add,160320TEXT12 - High Value >£30 - A/B TEST,160320TEXT12 - High Value >£30 (A) - Regular discount,20
1aa12094cb170359f20068c653e0ee32,05/03/20 - FTP / IWD - MDay opt OUT - zerocode,Variant 1,0
40cd7df363573bae4b1349938a258b76,22/03/17 - Free prestat chocolates,Variant 1,
cbe9fd1b67c491925404e6e34af0b01e,"2nd Activation email (text, offer)",£10 off,
f38ae56e454e16fc0bc0777f7777a229,22/05/20 Covid Nurturing,Covid,0
aa6f1ed258022e94b5f1c0acbc2fcd86,11/03/19 At Risk Text Email - 20% off,FRE83,20
8af963cdebb1b80f8956e479c610453a,190320TEXT10 - 1ps,Variant 1,20
403dcac14f2555825d8ce104aece86e8,13/06/2018 - Customer Focus Group Recruitment - Occasional & First Timers,Text,10
a47132c5cd5b85f56040ad343ce61617,30/01/18 - Cora - Free roses addon,Gif,
2d87ffbe4dd2209b75a3c6cfa2c5cc1e,26/06/19 Push notification - Android Last chance for peonies,: SALETIME,15
85bef981287a33fd75e422b521230e21,28/11 - Cyber Monday 20% repeats,Variant 1,20
19a50b1cc0e35fb9ff89a1904dbc57da,FR - 21/04/20 - Coral Charms - zerocode,with discount,0
992db4d90a8b6e28c6e12f0927d059b3,13/02 - 25% flash sale + mega last chance for Valentine's Day (GLOBAL CAP RESEND),,25
26728dc927f01e730f7e9027c1af37ba,13/11/17 - iOS push flash sale,Variant 1,0
91a41823d7e4eabc09b5b17f33c5d32f,DE - 14/07/20 - FTP + Harper  - 0%,0%,0
5c0f72619913d7f16c74781862404aab,"28/06/2019 - DE at risk 20% text, seg 0, 9 am",Variant 1,20
e63acd1d693cb42b4bbdc7b4035136c7,01/05/19 Saved items survey,CVJ74,10
1580ff01268d6182bfcc26a842c6bc4a,DE - 10/12/2019 - TEXT2 BUNDLE PROPENSITY 15% off,Variant 1,15
b9ac53dc4d49174ecdce0701f7572a1f,FR - 14/05/20 - IAM - 10%,Variant 1,25
c6941533c8cfea2ba54f81c5f7007648,09/02/19 10% off SALE - IOS - IAM,Variant 1,25
e777e905f06bdad299db3fc796c12adc,FR - 17/07/20 - Text Email - Lapsed,Lapsed,15
28c8c1c87f0336332ee2a1074894eb1c,1st purchase programme - education email,,0
133fe2029a29f822b295dff96872702e,24/01/17 - Felicity launch NO OFFER,Variant 1,0
00dc74c0857bc235b52403db77240099,16/01/18 - FTP + Hemsley,Flags V1,0
cf1f60f76391ceda3a6152f36e5edc33,18/07/17 - Colour Specialist Email - 15% off CONTROL,Variant 1,15
968383525d6b0796c9be6a420255bb0d,25/03/19 - 25text9 - Women 1ps <DRGE5><HX45T>,15% off multi-order push: HX45T,15
b7d82fa413ab670c069427aaae3198a6,UK - 23/07/20 - Seasonal Gladioli - FTS A/B,£10,
b23155e8878dcee17115d6da26977fdf,FR- 12/06/19 Last chance for peonies,With Prices,15
a8fd354dc9d2dd64d91450d75a0892f2,07/02/17 - WOMEN Margot launch,Cornerstone,0
956134d2f657a6c9d868d73427d46dbc,"DE - lapsed programme, Bloomiversary",cTA 1,25
a9790a1f76d7f6f19de78353393023f2,13/06/17 - Last week of Peonies Email - 3 months lapsed 1 purchase only - 15%,Variant 1,15
b59a7d08363e6bb7d60d088cb25b3eb5,Reviews.co.uk weekly,Variant 1,15
62a3d7529e1715c93199af2624a22ca2,FR- 3nd purchase programme - web to app (25% offer),Variant 1,25
ee62547f66b1cd857bc68dcbade41886,DE - 16/06/20 - Emma + Evie - 10%,10%,10
991df3e907b1ec466f61763ebffcffbe,23/03/18 - iOS Push - 10% Spring - V2,Variant 1,0
7556d7bc15f2359228d066a526c31559,05/03/18 - 10wmdaytext SGH72 20% - FTS,NEW copy,20
eb4962a0401b42cb16e598fb4de5b5b1,12/03/17 - Web to app 15% offer RESEND,Variant 1,15
38c58cab001f53813be97ca1d2135b40,30/04/18 - Spring Tulips last chance - TIME SEND,Variant 1,0
0aa6539d6174ce71b2d2138630eda3ed,Repeater programme - Abandoned basket same day 1Ps pre 5:30,Variant 1,
88b45936ca11c4d2dc723cbb795ab303,Repeater programme - Abandoned basket same day 3 hours triggered - OLD,Variant 1,15
88b45936ca11c4d2dc723cbb795ab303,Repeater programme - Abandoned basket same day 3 hours triggered - OLD,,15
f2f34b2a97b7c7b1ecc2c81cc89fd101,13/12/18 xmas18text4 - Referred us since mday - 15% off,20% off,15
bb17d1dc1d7919a7f66afd17b0143e9e,23/08/19 IOS - IAM 15% off SALE,Variant 1,15
942beacdb4c4915b14da2216ca08a1ff,FR- 23/07/19 Elena,With Prices,0
ed862259b4190c6377c1768f3589212a,"01/08/2019 - DE at risk 20% text, seg 0",Variant 1,20
9c73205b2f0290ab17e9761db0afa3b8,09/03/20 - IAM - 15%,Variant 1,20
49e24640b4a83516505f5e181582414d,02/12/19 - Sale Just got better - A/B/C Test - AT RISK,B 25% - CMTEST,25
5b4a64f64fc4026e3da3d39676b4fec2,12/02/17 - Free chocs MEN,Variant 1,
e0eb68497d98b85384e97e2fd27598d0,UK - 13/08/20 - LV - FTP + Kate - zerocode,0%,0
8844e8f3388b532514f1f1fd2a3e9936,09/07/19 Harper zerocode,V1,0
9b0517e25a0aa3b6e52dbeeb3605fdae,190320TEXT5 - Saved Mday Occasion,Variant 1,15
32cecb5a35df455af1dfb00eb720883f,DE - 28/04/20 - MDay gift guide - seg 0 - 15%,15% - seg 0,15
85c25a688c03e07a5bf018b518848b99,FR- 4/12/18 Mini Trees,Variant 1,0
7f69d8f7c6cbd23a073496f8d74d3970,24/07/18 - The NPD Bouquet launch (rest of customers),Variant 1,
3fa4140f6c480fab4645493eb2af2b36,DE- Repeater programme - Abandoned basket same day (Friday at 2.30pm),Text version,15
58f0ef3fd2c6896deeac87f600423634,21/12 - Last xmas deliveries - 20%,Variant 1,20
c8b7152d6a107bc405b6ff9796d0d691,1302TEXT11 - rest,B - Final Call in SL,20
9fb9ce9603bc383d88597216f53f8849,Occasion Reminder Android PUSH 2 days before Women,Pr2020,0
8d0e17c9e234000f710ef392eff7ccea,18/12/17 RESEND - 10xmastext - 15% - Aron - 76132EF,We like you too,15
eaeefcf45446021f396ff0d63c57983a,09/03/17 - Web to app 15% offer,Variant 1,15
b9a1ebd1704a183bbc8a0341f436f36d,12/02/19 - mvday9 - Bought for xmas not since 15%,1 CTA: H43WE,15
d5a61bf4401d2861a180a543d76e5854,Lapsed programme - flash sale 20% off,Control Group,
992c73c8bd5672e7c947285a73f8242a,24/01/19 Burns night - Whisky addon,Addon: WHISKY,
573a89a8068312ba0ae3752b4535c5c1,FR - 18/05/20 - Mday Launch - 15%,15%,15
a92875b7d963efd80a16668ccf20d6c7,27/11/18 20% Cyber Mon Push - IOS- IAM,Variant 1,20
53f6283b034d8ffd8ac5032a7774a04f,20/12 - 12Text - Last minute core women [RESEND],Text,20
28a25e1437578a12830fcb93cf223361,23/11/17 - Early Access App Black Friday,Blooming Black Friday,
0c33d49c703a76d443a62ccf86e0e1f7,19/03/17 - Anoushka + Free candles SUNDAY,Variant 1,
0d31678bea446e60844ff048da97f4df,13/12/17 SL TEST - 13xmastext - 20% - G7T36,Here's an idea...,20
ade8b3e6a135589ec92d052197400aeb,11/10 - GBBO,gift collections,0
1a5b35c6f29a788987bb1bd70a0dbe17,13/12 - Xmas bundles [FLOWER SURVEY],Variant 1,
e2b9b74f996da67467da09b115e1cdbb,20/02/20 - FTP XL + Hallie - 15% [old model],A - Colour Background,15
eac9de22afc39ecc10bd9618d1e59574,11/01/18 - Blue Monday - Zero code version (MSN),Variant 1,0
570cd9ace7d4a29cae4b6d05950e0d02,22/12 - Last Chance to Order - £7 off,,
2312a65f247fa3a1f3466e297f8a65a4,DE - 20/07/2018 - Lana Bouquet & Toucan Box a/b test,zerocode,0
ab20cf97a880b0635ac3ffd780f12c48,MDay CRM 2020 1st purchase programme - web to app,Webtoapp,10
50b60c79ba50e808f3fdb600d142a868,28/07 - B&W NOW,Variant 1,
8390d1a3ca39aa4d3565410254814f76,UK - 03/08/20 - Text Email - Lapsed,Lapsed,20
38e5ea7fd39d9e3e004b25ef40f2cc7a,04/12/17 - The Christmas Collection,Variant 1,0
7a4ca96f97bdcbfa958a28b2e3e16ee3,03/03/19 - PROACTIVELY ASK ABOUT MDAY COMMS - Final send,V1,15
973ca52acaeee5f9985a59e6bc088183,17/08/17 - Garden Party - web vs app A/B test 15%,WEB 15% OFF,15
334af58fc00716b1c81cd5bbf079f03b,14/01/19 At Risk text email - 20% off,20% off,20
efb964a86fa408b51c387e976626c96b,18/06/19 Millie - Zero,Variant 1,0
e2c1c66129e6bb0d76f8c1988255105b,18/12 - Last Christmas Delivery Dates,11th hour,15
fa50b2dec41fbe376d7e0bbf450b917b,23/01/18 - FTS 20% off email,xmas text,20
cf9cdb0445ff6d9619d8de08a21a48df,RESEND - UK - 25/08/20 - Harper + Felicity - FTS,Variant 1,
d0edc67f998e35141ff5e98044bcae41,April occasion runners up - Credit reminder,Variant 1,
a3b90e9a6b736a8485169f01d13a6781,13/09/18 5th Birthday - £5 off Sweepup,It’s our 5th birthday: £5 off,
784b4574c274f00433d11c76cd4e01db,04/02/20 - Nina (VDay opt IN) - 10%,A - Colour Background,10
6d993032a2f379b73cb64f23d54b1044,Grandparents Day (from LFW),[No name for this variation],15
c58b9f569c42553ff87f9b28e6b1ad2e,DE - 30/06/20 - Text Email - At Risk - 15%,at risk,15
c1ab6adb8e894df3b469abbd6ee68c35,22/08/19 HV Last chance for summer bouquets - zero,V1,0
1217f3e639b7b4d8045c8a877666e01d,06/02/20 - Applepay - IAM - FTS,Variant 1,
fead7f0aabeeeeb7efb6fc88ab65a25a,23/09/19 - 15% click to reveal IAM,Variant 1,15
de12a3bf48e228151807e92814d67b4d,FR - 11/02/20 - iOS Push,Static image,15
877a2217b75e3e531bd087115f1e46b4,03/03/20 - MDay launch - zerocode,Variant 1,0
8ebec98dc758bd09415e327ba3b4e186,18/01/18 - The Edie - Best Friend email - 15% off version,Variant 1,15
c0129629778039e2737db8e0e79758b0,04/04/17 - Jasmine + Lilia launches,Variant 1,0
570cd9ace7d4a29cae4b6d05950e0d02,22/12 - Last Chance to Order - £7 off,No time like the present,
76a4534191103f49dbc87a69dee03027,FR- 29/09/19 Reasons to come back email,Text,20
26327c222f950d4e406b061c06a78a57,17/12/17 - Generic - Ivy/ Sasha,Variant 1,0
34a49d5cbad482134d14375629804eea,31/01/19 At Risk text email - 20% off,With discount in SL + Short copy:  CFW33,20
9d9a678574c4bda6d22dc1044563b831,31/03 - Social engagement,Sent to...,0
e6e60f30b2c3294741b612461f9897f2,09/10/18 World post day - The Vivienne - LV - 15% off,Additional half hero,15
11f09feacd6e06d38063cd022e949714,06/05/20 - Push - iOS 10%,10%,0
726429a5d294bf48129cf92b6823ac2e,Repeater programme - Android push abandoned basket same day (Weekday),Variant 1,15
8cb417525b017de6438983e9e64b1394,20/02/18 - The Violet zero code,Variant 1,0
83284f715546cf2379dec37f3aab564a,29/02 - Launching the Freya (men + app),Men + App,10
7113294b2c59ae1594665bfa812ba1e7,28/05/19 Push notification - Android double stems,: SALETIME,
ee115070c4cf25807a697873b00192e1,DE - 18/03/2020 - text email - covid-19 update,Variant 1,15
d5644bb62b8216b19eb0c4f928907744,20/03/17 - 10% OFFER - 9text FTS,,10
7423697b97d3ac929a4983226fb99092,09/01/20 - Nina Tulips - 15%,with description,15
876456df3bbaaea93f8eda0f29fb1806,30/10/17 - Halloween - FTS - 20% off,Variant 1,20
247f49e95e229a40fb7c2ccb04d2c274,09/06/20 - Calming Colours and Dried Flowers - A/B Test,With blog content,0
c8908a88bcb27c0dec44ff0b46b6dae6,19/06/20 - Push - Last chance FDay - iOS 10%,Plants,10
54a5de2c38bc970806a8b4a9679deffb,06/02/18 - Tech Web to app driver for men - 20% off,Appy days,20
836bf3eebadd45cc3edbb38ade92548d,Repeater programme - iOS push abandoned basket same day (Weekday),Rich push,15
05cb47abb122d92b781dde6a05ca24f0,05/09/19 IOS - IAM 15% off,Variant 1,15
50ea59aa288d3b351a10c3eebdbdd91b,160320TEXT3B - Scored 9/10 NPS + reviewed 5* - Core test  - A/B TEST,reviewed // (A) 160320A// Reviewed TEXT3B - Scored 9/10 NPS + reviewed 5* - Core test,15
50ea59aa288d3b351a10c3eebdbdd91b,160320TEXT3B - Scored 9/10 NPS + reviewed 5* - Core test  - A/B TEST,B// Core 160320TEXT3B - Scored 9/10 NPS + reviewed 5* - Core test,15
aa7654d1683524bbf5848959b66db23b,30/05/19 XL collection - 15% off London workshops,Variant 1,15
96061403ae32ae4bef7f521898f13cd2,28/02/20  - at risk - text email,CVJ74,20
0c8adf916f998723a4ceac2474fbc3b2,31/10/19 - At risk text email 20% 6-12m,CVJ74,20
c6801bb120ada738d8cfc3ecb572b382,13/02/20 - Push - iOS £10 off - lapsed,offer displayed,
1000040abaa175eb8e58afeef56b2bd8,10/09/18 - Lapsed 25% Text email,25% off,25
38d4300bfaab83bdc18dbe542c6107c3,DE MDay 2020 deliveries one day late DPD 07.05.20,Variant 1,20
4fd34bc66ff1d32c2f83be34161405db,16/07/19 Push Notification - IOS zero,GIF: BOUQUETS,0
7d8957c2e5e3d08480414b525b4186ba,"06/05/2019 - DE order in time for mday, text 1,2,3","Variant 2, 20%",20
44dd428c30223fa6344b026a5bc58bad,02/09/19 NPS - REPLY TO CUSTOMER FEEDBACK - 10% off,CVJ74,10
b4fb7463e27e829515734fb6a70169b0,020620TEXT4 - NEWLY ACQUIRED - 15%,15% - QZKD8,15
4af874c7971754ec618a5ee387d7fd0f,DE Repeater programme - Android push abandoned basket same day (Weekday),Variant 1,0
7eb2745a26dc047143e20b16eaff71b3,27/10 Halloween in ap,Variant 1,
eb17910c96764a0983543043820d0005,31/10/18 - Lapsed 25% Text email,25% off,25
bc1462b761e18dd31a6ff9fe1e3b2905,DE - 24/05/20 - Evie + Clara - zerocode - A/B Test,New Header,0
deabde0bc3face39980ba3927524fe22,"DE - 17/12/2019 - RESENT DE lapsed 25% text, christmas",Variant 1,25
3fe0fe709494b6ad6870b3ff1f40e72f,DE - 17/12/2019 -REMINDER REST REPEATERS - 20% OFF,Variant 1,20
42b5b6a2aaeaff9e16d390b900ea217a,25/07/18 - The Joy double roses TEXT resend,25% off,
cbe4cdf91264810bfa2bfb33c80031ab,21/12/18 - LAST CHANCE PREMIUM XMAS DELIVERY - text email - 25%,20% off,25
d098e8f0eaa93a56e74859f58198998c,UK - 14/05/20 - Cheery Blooms - zerocode - CONTROL,0% - control,0
6802bff6d8c0c330fb5f10b32a856bca,26/03/19 - 26text2 - Men saved Mother's Day occasion <CGH53>,15% off: CGH53,15
6802bff6d8c0c330fb5f10b32a856bca,26/03/19 - 26text2 - Men saved Mother's Day occasion <CGH53>,15% off personalised SL: CGH53,15
e7f934b8ec98e11252b86675433b65bb,31/01/19 Lapsed text email - 25% off,No Discount in SL + Bullet points: UMN77,25
158dda3d78d462a9a55bbe329d78bf37,21/12/19 - final call xmas deliveries - IAM - 15%,Variant 1,15
c3cc15dc24be3134e5665adca2146221,DE - 17/11/19 -15% trees IAM,Variant 1,15
ada8b66526bdc6c58ce2503635427aa5,22/12 - LAST Last chance xmas - 20%,Variant 1,20
f443040c49279b915a7b0ff6acfbe735,FR- 18/06/19 All white everything,With Prices,100
d6e1f520b6d8006e380c354a2e739455,13/01/20 - at risk - text email - 20%,CVJ74,20
c3599572b37ddcd790750038df91e646,25/06/19 Last chance for peonies 15% off,Variant 1,15
c3599572b37ddcd790750038df91e646,25/06/19 Last chance for peonies 15% off,Variant 2,15
65b540fab4b0fd2db5b8028c9b70df3a,16/06/20 - The Charlie + Chilli - FDay Opt OUT - zerocode,Flower Led,0
8f9acb47dbd84bb232ff19a5f76c61b3,FR - 11/08/20 - Ice cream bouquets - 10%,10%,10
e06dd5e5796d180de05f47a2452f00e6,02/06/20 - Leia + Millie - zerocode - mday opt OUT,0%,0
c5e544655896a243784e0f9992b7d4a6,DE - 19/07/20 - PUSH - Android - 10%,Lifestyle,10
edd56233a34646f778819099c982b869,08/04/18 - Olivia survey plants,Variant 1,0
319be227f750388e17c2917b777337cd,02/07/18 - iOS push FTP sneak peek,15% version,0
760e9fa453a693b00aa444fa3a5660be,1345 delay delivery upgraded DPD (DELIGHT),Variant 1,0
3ad832ec03b4e56b2512276ad65cfc88,08/07/19 Push Notification - IOS 10% off,GIF: BOUQUETS,15
82273d9d090eac12d821f8de0553d6ed,04/06/20 - LV email - zerocode,0%,0
f641ba9b2a38739385856be50f06ae25,1202TEXT1 - LAPSED 13M - ALL - MEN ONLY - £10,B - Last chance,
cc90662c5e9283f2519b56a6a5457050,DE 02/07/2019 - Summer Collection Pref 2/3,4 Products,15
5342803a501b9e01684d5312f3673dfc,Delivery shipped (en) - 3.0,,15
6b171cbbbc7bc339c602d7de4dc0420a,21/09/17 - Text email credit reminder,Version 1,15
d3d0f205db58d9b7ae9042cf2eb093e1,27/03/19 - LAST FREE DELIVERY,Variant 1,
c477df7fcb461cdc4bd9fdf91484a1b2,DE - 01/09/20 - Marie + Hanna - 10% - A/B,NEW,10
c477df7fcb461cdc4bd9fdf91484a1b2,DE - 01/09/20 - Marie + Hanna - 10% - A/B,OLD,10
1839e0f13b3e54337209280c678e96b5,Android 1 Click Pending Order Push,Variant 1,0
c312c4fea9a97ca40e4da85a48e03ab9,02/12/19 - Push notification - BF - iOS 20% off,offer displayed,20
e912a485413c5e82f2938d2bb7bbeafa,16/06/20 - The Charlie + Chilli - FDay Opt IN - zerocode,Plant Led,0
0db837c3e8a5ee953f80c7cd28f877c3,UK - 03/09/20 - Text Email - VIP STOCK EMAIL,VIP,20
9c210445e4bc1a8f70d9b80282b708c8,FR - 21/07/20 - Summer Launch - 10% - A/B,Long,10
0c94ca6cdc613b260cf71e61aa1e43d2,12/09/19 Push Notification - IOS £6 off,GIF: BOUQUETS,
dce33fbb7d1f36ca2f62e1331c367c08,12/02/19 - mvday2 - Saved vday occasion - 15% (Winner),Saved occ. call out : 3FDRS,15
4711298222e1130b750a0eafe4109535,26/03/19 - 26text5 - Men bought for Mother's Day last year <SF4QW>,15% off: SF4QW,15
55bb18c7a7879b993d29dc79b469243e,17/01/19 Spring has sprung - Hallie - 15% off,Standard: FAVOURITE15,15
b74178c469a3a81713bf158e19f47749,STOPPED: HV - Thank you for 10th order (£5 offer),Variant 1,
990ff5f29cb5737b230efe5b83ec994a,25/04/17 - Birthday edit,Variant 1,0
ab2120a657c28b34afd6c786b5071e45,17/12 - Last Free Delivery (£5 off) RESEND,Variant 1,
43abf6bee1f886a969e6d10aed3b11f9,FR- 16/04/19 Easter,Variant 1,15
2e9e8f10b311d1ec2c9a2cba527bcbe6,FR- 22/10/19 William Morris Launch (Tue send),With Prices,0
284378762feda865c5490713dc35760d,08/08/19 The Ettie - 10% off,Name on hero: FLOWERTIME10,10
ceae32368009c3e5d0a234f3405b969c,25/06/18 - 53w lapsed 25%,25% off,25
c9993f6e7e426cbc91ed39fd82aaf0d7,21/12 Push Xmas (iPhone),Variant 1,
2ab7952408567c733eb4ffebe17f6e9c,19/12/19 - Last XMAS deliveries - IAM - 15%,Variant 1,15
ebd779aaa642aa53b8d970ff36d138a7,DE - 31/08/20 - Push - iOS - 15%,15%,15
29d7d21798fd826ddb3658ce255cc988,03/03/20 - MDay launch - 10%,Variant 1,10
d50263798a0edc30eb7d13d00fec3887,20/12 - 3Text [RESEND],Text,20
7e202cd0a767e9647efa7f09c0c9052a,14/12/17 - 11xmastext - 15% - TRD65,xmas text,15
0dca5a146d01d6db613e871ba3ca9d0a,18/06/19 Millie - 15% off,With quotes: BLISS,15
78a37af3cbde546c515a4814dde26f57,21/07 - Harper Lux offer repeaters,Variant 1,
3ec86fe250a7abeaccbc007d293c5284,UK - 28/07/20 - Intl. friendship day  - FTS,£10,
2f26b9730fbc3d0cc8b11dde6066e6b1,DE - 15/06/20 - At Risk -  Text email - 15%,15%,15
80ee082871daa6256a24a0f523f8f9df,28/07/19 Push Notification - IOS 15% off SALE,GIF: BOUQUETS,15
97eacb34e743de86f7a0dcf68476cf0c,29/04/19 Push notification - Android,: SALETIME,15
b0995af58632e7ad9930258d6ebbd7f3,01/08/19 The Rae + Annie - 15% off,Variant 1,15
99b22006dce5e470472e352404753f42,03/09/19 Morris Launch - £10 off,New header: NEWFLOWERS10 ,
a1d7ca03931729dd707e479f1171ea51,FR- 15/10/19 New Autumn Bouquets 10€ FTS,With Prices,
f50578021dc9297f9943382a705106fc,29/11/18 Eve + choc addon,GIF hero + story,
f50578021dc9297f9943382a705106fc,29/11/18 Eve + choc addon,Static hero + story,
f50578021dc9297f9943382a705106fc,29/11/18 Eve + choc addon,Static hero + no story,
ba0f0cccb6c29827cd59d1388cadf307,FR- 11/09/19 It's our birthday,With Prices,
4f22937bca8ba6594f5d8b15b6fba205,25/04/19 Push Notification - IOS - IAM,GIF: BOUQUETS,15
4e1914c45ef9134415e1b0f68b430f16,DE - 25/02/20 - Harper Pastell colours - 15%,variante 1,15
1bbd896ba7ddf27ebd58ab1fdc12363d,12/02 - Last chance to send (JUST NOW 2K),Version 1,15
3cf06a7802934b9713285437ffd5b734,190320TEXT11 - Low Value <=£30,Variant 1,20
cdb93ed329a1383c0a486a6fd43e47b4,25/11/18 - BF non-opens Text email,25% off,15
feeab4e74b10f723f54f3b2f74de3346,02/12/18 Winter stems,Variant 1,0
738646a64abdc58bab66fbf213c4ed3a,UK - 21/07/2020 - LV: Felicity + Nyah - 0%,Low Value,0
90ba9aa91a1fa08ae5e5fc8a1e36f1a2,FR - 05/06/20 - Text Email - Last chance Mday - zerocode,0%,
39ea4655c6f6400918458b14c8d7b57c,2nd Activation email (OLD),,20
dacc4916ba6909d16eece37abf6fb18c,"Occasion Reminder - INFERRED, -2 days - Push - Android PD",Charlie,0
67c5b2bea234013172c519c9bed6ce01,12/12/19 - FR- 1212TEXT1 - LAPSED 26W+ 25% OFF - 25%,,25
a15826d32d15db146102e8f4e742df49,24/03/19 Push notification - Android - BOOSTER,: SALETIME,10
e9a81d67299c46a87ac89bfc7754587b,12/02/19 Push Notification - IOS - 20% off (Quicker Send),: SALETIME,20
ceceba94f3d87dd17117bee95549233b,07/07 - The Gisele launch,NEW template,0
08925a9c669dffcdc8ab3194f6b84a25,12/09/18 5th Birthday - £5 off SUBJECT LINE TEST,Exciting news...,
f828287b92f746a1ab1b343d4acb6be3,23/02/20 - MDay opt out text email - 2nd Send,A - £10 off SL,15
42dec34258f49bae21013c70f008750f,07/09/17 - Lana + Hairclips addon,Variant 1,
bd0ff367afe798a6952fa0149e08ae05,05/01 - Adele Launch (bliss addons),Variant 1,0
18c8ac45b55741c8a33ac234f8c99e43,28/12/18 NYE - The Aspen - 10% off,Variant 1,10
288115fa1b0775dfa57480f1ca8f8218,Delivery shipped (en) - 6.0,,15
223856861dc089bf1da0348ba58e8d6d,21/12/17 Last DPD delivery - REPEATS - 20% - TEXT,xmas text,20
0091e9fa5793e4d23e3f300deb0b899d,Activation programme - £10 last chance offer,Variant 1,
f76d13661ad1c9bbdf6319bed6f185c6,08/03/18 - PUSH - free delivery - Android,Emojis,10
6ac53385a00b0d45421c57a299b64a79,09/05/17 - Wildflower email (elsie),LACEY VARIANT,10
d9e548c064de217ee8e5940d1ae52707,23/11/18 Black Friday - Winner,Click to reveal + Tree,20
2c28532e2ec8ecba63755b3c203d02c7,13/12/18 xmas19text14- First time shopper - FTS £10 off,20% off,
45cb2243aaea92783af657e1deaf8ff6,02/07/19 Find the sunflower £5 off - BRANCH VERSION,Variant 1,
a495812747e4acf6f919ec6f045c7eeb,13/01/20 - lapsed - text email - 25%,CVJ74,25
005109a81499f71ff100b0c2b22a8aab,12/04 - Launch The Charlie (inc. Cam Satch Co.),£20 price point,
788d3bbc5cb54c3105b4442d8ec80a22,REAL SUBS EMAIL £1 15/09 - text email,£1 offer,
3fc00136c746aca23b530f44b7b58971,21/02/17 - Spring blooms edit,Variant 1,0
008e3d295f6f469172cf150cb518f169,"DE- 1PP -save 3 occasions - 5 euro off ( Pref 1,2,3)",New template,15
147ce30196fc63f20b29bf16f2d3c275,24/05 - The Chelsea Edit - women,Variant 1,0
47bf11b1c5ee172c3073c5f98126a644,"Occasion Reminder - INFERRED, -2 days - Push - Android 15%",Charlie,15
5a373bf8a723ccc3ebad3038fe17e7d5,18/12/19 - Last free delivery - £10,with description,
fcff8ea500757fc095ab5b3205bcd55c,FR- 20/09/18 - Autumn Bouquets,Emoji,15
1660350556ddf68f8c3e3fbffc27a236,04/12/17 - The Christmas Collection - Repeaters with discount,Variant 1,15
89c9b5d38d94271a003c0d6dceb7bd8b,29/04/19 Push Notification - IOS - Content Card,GIF: BOUQUETS,15
39f34b59f92b0502a7ceccb6bfa7d5c1,16/09/19 At risk text email - 20% off,CVJ74,20
bde14e2111f110ad82035e1c6e95a1c6,1302TEXT7 - Previously bought bundles (Exclude recent bundles),Vday subscriptions,15
5c7a1d5c359bc408c641d15c6aa8454c,02/05 - Launch the R29 - MEN,Refinery29 - 1,
8f053864090bdaaec7c87de0f07529a9,DE - 09/06/20 - Escada + Jennifer - 15%,Promo in service bar,15
