ID,USER_ID,CREATED_AT,PRODUCT_ID,TOTAL_COST_PENNIES,TOTAL_COST_PRE_DISCOUNT_PENNIES,SOURCE
110029751,47855,2015-03-11 11:22:17.369,12,2600,2600,web
110031832,49428,2015-03-13 17:11:27.813,12,2200,2200,web
110049049,61510,2015-06-17 08:44:44.474,23,2000,2000,web
110061225,69673,2015-08-11 13:02:10.916,27,2700,2700,web
112141238,309089,2018-08-13 14:18:04.129,1135,3400,4000,iOS
112144993,798637,2018-08-14 13:54:15.421,1037,2800,2800,web
111989445,723147,2018-06-14 08:34:32.210,1028,3600,3600,web
112153313,983263,2018-08-17 07:57:29.817,1037,2800,2800,web
112242860,982167,2018-09-17 13:29:18.480,1243,2550,3000,web
113107730,158849,2019-03-19 14:39:30.987,822,2470,3300,web
113113776,1131632,2019-03-20 10:43:49.960,1680,3780,4200,web
112394172,1074899,2018-10-30 14:58:33.086,1311,3200,4000,web
112276645,152740,2018-09-27 17:03:16.599,1132,3100,3100,web
112278434,1031723,2018-09-28 08:21:46.547,1253,2550,3000,iOS
112283935,1033706,2018-09-30 10:20:42.850,1252,3600,4000,web
112287539,457531,2018-10-01 10:05:48.527,1240,3240,3600,web
113121929,402288,2019-03-21 10:20:44.176,822,2805,3300,iOS
112412931,237097,2018-11-04 15:44:44.970,110,2550,3000,web
110818908,398256,2017-03-31 09:17:49.609,256,2500,3000,web
110787142,375041,2017-03-23 11:20:32.882,108,2160,2400,web
114236143,1745794,2019-10-08 08:52:44.279,1036,2700,2700,web
110795048,443526,2017-03-23 21:26:09.591,257,4100,4100,web
114244696,1458539,2019-10-09 10:25:07.334,2145,2975,3500,iOS
110822910,456568,2017-04-03 12:19:54.086,331,1300,2300,web
110837784,462520,2017-04-11 21:30:00.664,193,2000,2000,web
114264481,955972,2019-10-13 11:02:49.591,1782,1870,2200,web
114272156,1458539,2019-10-14 13:28:09.107,2145,4000,4000,iOS
110813421,451045,2017-03-28 09:53:13.261,108,10000,10000,web
114268286,822323,2019-10-14 08:13:53.119,210,1880,2800,web
114292960,1766665,2019-10-17 13:30:18.891,1036,2200,2700,web
114305938,1771572,2019-10-20 15:11:24.576,2168,3800,4800,web
110841198,463691,2017-04-13 08:22:51.925,364,2200,3200,web
110953319,374251,2017-06-12 10:37:13.154,412,2890,3400,web
110858076,121703,2017-04-25 10:01:25.608,367,3600,3600,web
116920744,1116019,2020-05-14 08:37:31.414,107,1800,2300,iOS
110865608,265695,2017-04-28 06:01:07.943,254,3000,3000,web
110952387,186673,2017-06-11 19:51:55.515,110,3000,3000,web
110081920,84899,2015-10-15 11:40:02.867,41,2400,2400,web
116939599,50158,2020-05-14 19:09:27.474,2622,1500,2500,web
116921590,791420,2020-05-14 08:54:07.531,933,3300,3800,iOS
110969901,457255,2017-06-20 09:21:39.260,110,2400,3000,web
110971635,462122,2017-06-20 16:01:11.950,331,2160,2400,web
110873529,477992,2017-05-02 14:14:01.708,331,2400,2400,web
110971630,468614,2017-06-20 16:00:34.868,331,1920,2400,web
114935712,880247,2020-01-14 09:24:47.896,1888,2700,3000,web
116939330,2378756,2020-05-14 18:54:38.447,822,3400,3400,web
110880883,481198,2017-05-05 14:44:01.973,331,2900,2900,web
114309152,1392371,2019-10-21 09:04:40.013,1128,2430,2700,web
114309799,377691,2019-10-21 10:26:17.758,2178,4500,4500,web
114308405,612417,2019-10-21 07:08:29.938,110,2500,3000,iOS
114324594,569193,2019-10-23 14:00:18.044,1725,6600,6600,iOS
114322577,1322217,2019-10-23 08:58:41.679,1935,2890,3400,web
114333131,1771751,2019-10-24 19:51:46.638,1785,3800,4300,web
114334687,87974,2019-10-25 08:18:09.387,2145,2805,3300,iOS
114329025,1771921,2019-10-24 09:36:31.315,2145,2970,3300,web
114344821,444421,2019-10-27 19:35:09.135,1301,13175,15500,iOS
114340550,959517,2019-10-26 13:49:36.429,1515,2800,2800,web
114342416,1069803,2019-10-27 09:36:04.520,1515,2380,2800,web
114347339,1518547,2019-10-28 11:08:27.859,210,2465,2900,web
114343659,1283380,2019-10-27 15:47:18.549,110,3000,3000,web
111064046,351232,2017-07-31 18:14:02.465,254,2250,3000,iOS
114362822,907896,2019-10-30 16:49:50.390,1518,3000,3000,web
114366638,206446,2019-10-31 10:06:37.631,2235,3750,5000,web
114381531,1696729,2019-11-02 14:56:58.659,110,2550,3000,web
111070880,422746,2017-08-03 11:46:05.723,210,2200,2200,Android
111109252,314628,2017-08-22 12:39:56.868,193,2000,2000,web
111115276,383052,2017-08-24 16:22:36.173,193,2000,2000,iOS
111125994,119992,2017-08-30 14:46:37.292,110,2000,3000,web
114398254,424711,2019-11-05 13:57:42.461,2237,3150,3500,iOS
111124725,461689,2017-08-30 08:24:39.906,474,2550,3000,web
114405433,1804821,2019-11-06 14:58:57.812,157,3240,3600,web
111130375,590966,2017-08-31 21:43:18.253,110,3000,3000,web
111128615,590333,2017-08-31 11:26:18.230,331,2040,2400,web
114417880,1813500,2019-11-08 12:06:01.311,1800,2800,2800,web
114416792,1601995,2019-11-08 09:47:51.131,110,2700,3000,web
114413594,1811748,2019-11-07 17:57:34.550,210,2980,3400,web
114414041,846374,2019-11-07 19:08:46.311,1515,2380,2800,iOS
114421651,65766,2019-11-09 09:34:31.318,2232,3400,4000,iOS
114423645,1815622,2019-11-09 18:20:23.649,1784,2900,3400,web
114434619,1705939,2019-11-11 16:58:23.794,2250,2500,3000,web
114443336,1822356,2019-11-12 17:15:20.618,1972,2900,3900,web
111291369,399728,2017-11-16 11:21:24.151,578,1870,2200,web
111300398,84899,2017-11-21 06:23:30.434,210,2400,2400,web
111301590,49428,2017-11-21 11:56:31.232,637,3500,3500,iOS
111343285,671630,2017-12-04 16:24:09.063,654,3510,3900,web
111305718,660812,2017-11-22 20:31:27.048,295,3300,3300,web
111179199,610318,2017-09-22 11:19:59.668,193,1000,2000,web
111210460,56118,2017-10-06 16:47:27.985,110,3000,3000,web
111208630,619417,2017-10-05 19:45:49.710,98,2250,3000,iOS
111361068,660135,2017-12-10 17:53:09.503,577,2700,3000,web
111180210,348430,2017-09-22 20:45:01.327,110,2050,3000,iOS
111321077,621087,2017-11-27 15:54:12.679,581,2640,3300,web
111211460,295036,2017-10-07 16:10:53.345,210,1200,2200,web
111376870,90413,2017-12-14 13:19:45.196,642,2805,3300,iOS
115133578,1672001,2020-02-10 09:12:25.140,210,2380,2800,web
111387913,607502,2017-12-16 23:53:06.157,654,3900,3900,web
111274622,558385,2017-11-08 09:13:04.888,578,1870,2200,web
111343344,671663,2017-12-04 16:36:52.705,590,3000,3000,web
111432910,690405,2018-01-04 09:54:00.556,92,11000,11000,iOS
111352483,666763,2017-12-07 11:33:40.520,590,2700,3000,web
111430263,698243,2018-01-03 09:06:31.371,590,3000,3000,web
111354160,675299,2017-12-07 19:30:52.938,577,2400,3000,web
111367191,493668,2017-12-12 12:34:58.518,118,2700,3000,web
111463754,651632,2018-01-18 09:37:36.293,578,1980,2200,web
111248567,75871,2017-10-26 09:15:58.326,210,2200,2200,iOS
111299001,426238,2017-11-20 16:06:32.706,577,2700,3000,web
111411320,293505,2017-12-21 10:42:18.848,580,2550,3300,web
111288357,84899,2017-11-15 00:10:03.173,582,3600,3600,web
111423235,455253,2017-12-29 11:29:29.018,578,2200,2200,web
111435771,281052,2018-01-05 09:57:30.060,578,2200,2200,web
112973981,1212889,2019-02-25 06:53:14.806,1559,2550,3400,iOS
111475507,714703,2018-01-23 12:09:05.173,579,1700,2700,web
113026557,1293949,2019-03-05 15:31:27.764,1558,2300,2800,web
114959820,146105,2020-01-17 10:16:14.564,107,1870,2200,iOS
111485796,718080,2018-01-26 23:10:34.069,681,2000,3000,web
113037216,1306130,2019-03-07 11:06:26.189,924,2300,2300,web
112989910,421172,2019-02-27 20:05:24.413,924,2070,2300,web
111568098,317034,2018-02-16 09:21:14.669,677,3600,3600,web
113043749,694269,2019-03-08 12:47:42.680,1518,2340,2600,web
111572598,288232,2018-02-18 13:04:34.552,578,1370,2200,web
111583555,545810,2018-02-21 16:03:45.042,767,3800,3800,iOS
113008933,395825,2019-03-03 20:17:39.154,1515,2900,2900,iOS
113068021,827158,2019-03-12 22:28:22.516,1199,2610,2900,web
113014545,196018,2019-03-04 09:26:22.142,924,2300,2300,web
113069466,1317798,2019-03-13 10:08:27.083,110,3000,3000,web
114461221,1828795,2019-11-15 03:20:01.415,1132,2640,3300,web
113034619,1250602,2019-03-06 20:55:30.336,1518,2210,2600,iOS
114497243,1843782,2019-11-20 20:49:31.797,1782,1216,2200,web
114492040,1821795,2019-11-20 10:21:27.762,1373,3700,4200,web
113063248,573141,2019-03-12 12:07:25.336,210,2800,2800,web
114519770,1852466,2019-11-24 18:58:23.450,210,1900,2900,web
114523474,1818592,2019-11-25 10:14:26.123,60,5000,6000,web
114524472,1705839,2019-11-25 11:12:44.729,2251,1964,2800,web
113078249,633736,2019-03-14 14:08:59.193,1200,3300,3300,web
114527519,1031969,2019-11-25 15:11:14.279,2237,3080,3500,web
114532678,617696,2019-11-26 06:27:49.410,1782,2200,2200,web
114546166,1106441,2019-11-27 17:18:02.256,1782,2200,2200,web
113087788,404510,2019-03-16 12:11:29.299,924,1955,2300,iOS
114563461,915572,2019-11-29 10:05:57.285,668,1500,2000,web
114571341,1870876,2019-11-29 18:10:41.623,1782,1200,2200,iOS
114571905,405567,2019-11-29 19:05:07.027,1972,2805,3300,web
111565157,279550,2018-02-15 09:32:31.214,726,2800,2800,iOS
111688189,286462,2018-03-07 09:03:01.341,757,3300,3300,iOS
111257916,311953,2017-10-30 14:50:20.631,331,1750,2500,iOS
111588876,387849,2018-02-22 18:07:17.806,827,3300,3300,web
114943821,1989003,2020-01-15 10:01:18.247,2364,2400,3400,web
111520114,733714,2018-02-07 22:30:34.677,331,2000,2500,web
111750177,822031,2018-03-12 08:04:49.885,210,2160,2700,web
111568052,566483,2018-02-16 09:09:26.617,728,3000,3000,web
111770619,245984,2018-03-20 11:31:24.966,210,2225,2500,iOS
111580657,760944,2018-02-20 19:23:10.296,677,3400,3900,iOS
111376955,683456,2017-12-14 13:30:26.386,586,4000,4000,web
111736105,522256,2018-03-09 11:37:25.299,677,3800,4300,web
111654688,302996,2018-03-05 16:33:10.148,822,2720,3200,web
111572051,702306,2018-02-18 07:31:17.827,578,1980,2200,web
111131928,321775,2017-09-01 15:01:31.552,362,4600,5600,web
114891339,576626,2020-01-07 10:34:07.928,210,2300,2800,web
111665312,790935,2018-03-06 09:27:29.208,726,2240,2800,web
114914004,1180328,2020-01-10 11:23:46.956,210,2980,3400,web
114905908,419928,2020-01-09 10:46:47.937,60,5100,6000,web
111596067,666763,2018-02-25 10:24:05.931,822,2700,3000,web
111679056,158857,2018-03-06 19:31:27.852,578,1870,2200,web
110904564,494876,2017-05-17 13:32:28.059,363,5220,5800,web
111646958,396081,2018-03-05 10:21:58.834,726,2240,2800,web
111697299,421172,2018-03-07 14:45:23.519,210,1930,2700,web
111702652,804703,2018-03-07 19:24:16.638,210,2430,2700,web
111663633,459844,2018-03-06 06:46:18.750,829,2805,3300,web
111672383,66847,2018-03-06 13:44:41.145,829,3100,3100,web
111644047,783387,2018-03-04 23:18:10.358,823,4760,5200,web
111682754,797039,2018-03-06 21:39:34.967,331,2000,2500,web
111650771,596230,2018-03-05 13:00:34.356,728,2750,3200,web
111687429,798780,2018-03-07 08:20:20.804,578,1980,2200,web
111665416,790967,2018-03-06 09:31:55.811,757,2970,3300,web
111745899,212936,2018-03-10 16:16:41.631,578,1955,2300,web
110133445,115387,2016-01-11 15:34:30.188,41,1500,2500,web
110064822,71702,2015-08-25 12:30:58.790,29,2600,2600,web
110070138,60063,2015-09-15 11:09:07.366,41,2160,2400,iOS
114575621,1182453,2019-11-30 09:05:57.968,191,3400,3900,iOS
110150340,127669,2016-02-04 12:02:41.718,51,1600,2600,web
110516674,217644,2016-11-17 21:47:37.692,108,1300,2300,web
110145037,123915,2016-01-28 18:43:24.560,37,1700,2700,web
110507531,296820,2016-11-09 19:17:02.618,110,3000,3000,web
110172355,152042,2016-02-24 20:27:00.953,62,2000,2000,web
110360501,132607,2016-06-11 15:24:27.820,109,2210,2600,web
114627964,1182453,2019-12-04 11:32:36.126,2235,4500,5000,iOS
114630464,1887505,2019-12-04 15:05:01.067,2233,2250,2500,web
114652477,274348,2019-12-06 15:50:57.020,2251,2900,2900,web
110641361,62975,2017-02-08 07:29:02.681,256,3800,3800,web
114656633,571021,2019-12-07 11:16:03.397,1132,2805,3300,web
114678148,1455000,2019-12-09 14:47:02.297,2352,2560,3600,web
110471130,285379,2016-10-05 16:42:55.128,152,4950,5500,web
111129546,590651,2017-08-31 15:57:03.718,110,2000,3000,web
110525288,313561,2016-11-25 10:32:27.892,108,1955,2300,web
110537570,317545,2016-11-29 14:40:37.734,193,1600,2000,web
110546640,321775,2016-12-06 10:05:25.667,220,4400,5500,web
111219806,629072,2017-10-11 13:20:02.006,494,3600,3600,web
110560635,162532,2016-12-14 15:20:56.378,239,3240,3600,web
110552633,117992,2016-12-09 17:09:00.275,171,2600,2600,iOS
110596608,343564,2017-01-09 14:22:40.374,167,2250,2500,web
110581553,336859,2016-12-22 11:05:19.180,110,3000,3500,web
111258594,616086,2017-10-30 19:15:29.715,197,2700,3000,web
110582865,322030,2016-12-22 19:53:48.863,219,4000,5000,web
110800233,65378,2017-03-24 11:17:22.986,193,2600,2600,web
111008110,541213,2017-07-06 14:30:15.921,331,2160,2400,iOS
111777848,532015,2018-03-23 08:33:02.112,210,2250,2500,iOS
111045684,523637,2017-07-23 18:20:00.101,337,3420,3800,web
111134652,592693,2017-09-03 19:00:19.177,494,3240,3600,web
111906440,888061,2018-05-14 18:17:52.882,1088,3100,3600,iOS
111167731,597376,2017-09-18 07:53:36.326,193,1800,2000,web
111235610,306404,2017-10-19 10:58:25.275,501,3230,3800,iOS
112017558,193851,2018-06-25 14:57:19.875,822,2720,3200,web
111974712,578840,2018-06-09 10:45:08.745,1036,2500,2500,web
111978382,321089,2018-06-11 09:58:26.021,210,2340,2600,web
111926013,798637,2018-05-22 06:33:14.560,331,2600,2600,web
110088528,89568,2015-10-29 19:19:49.464,23,1500,2000,web
111991400,328166,2018-06-14 15:19:54.405,1036,2500,2500,web
111995681,921254,2018-06-16 08:18:02.530,110,2340,3000,web
112087983,159383,2018-07-23 20:29:36.411,110,2250,3000,web
112089025,469361,2018-07-24 09:12:37.431,1157,3800,3800,web
100004053,15251,2014-06-22 23:00:00.000,5,2515,2795,Magento
111390755,321089,2017-12-17 17:31:56.615,625,3420,3800,web
111398793,232251,2017-12-18 23:14:37.593,92,12900,14000,web
111418975,278445,2017-12-26 16:36:40.672,635,6400,6400,iOS
111440639,702306,2018-01-08 11:05:11.315,264,4000,4000,web
110010949,28967,2015-01-12 19:37:43.108,3,2000,2000,iOS
110023910,28683,2015-03-01 10:31:20.953,12,2000,2000,iOS
110023903,23543,2015-03-01 09:40:43.758,20,2200,2200,iOS
110031989,49526,2015-03-14 12:33:14.568,20,2400,2400,web
111520197,694444,2018-02-07 23:21:13.823,69,5000,5000,iOS
110041987,45913,2015-05-13 08:55:51.110,26,2465,2900,iOS
110045383,59227,2015-05-29 22:59:46.545,27,2300,3300,web
111979141,242283,2018-06-11 13:12:20.964,933,2700,3600,iOS
111979442,905323,2018-06-11 14:43:00.293,1103,3300,3800,web
111983347,917087,2018-06-12 11:45:52.780,210,3200,3200,web
112148975,894203,2018-08-15 16:25:14.032,210,2600,3200,web
112358584,1061429,2018-10-20 11:40:18.909,1128,2295,2700,iOS
112384882,503840,2018-10-27 21:49:33.010,1304,2805,3300,iOS
113104756,1314364,2019-03-19 10:06:14.941,110,2000,3000,web
113114180,1133779,2019-03-20 11:25:10.122,1518,2900,3400,web
113179198,1359006,2019-03-25 20:37:40.504,110,2900,3200,web
112270659,1028881,2018-09-26 10:58:34.742,1035,1300,2300,web
112270686,1028888,2018-09-26 11:04:52.175,1265,3200,4000,web
113113612,82418,2019-03-20 10:26:20.145,110,2500,3000,web
113124181,1337399,2019-03-21 13:41:28.107,210,2320,2900,web
112415128,404316,2018-11-05 10:22:45.515,210,2800,3400,iOS
113210053,160253,2019-03-26 18:55:27.762,1558,2380,2800,iOS
113203659,505803,2019-03-26 15:17:56.562,1518,2210,2600,iOS
113140810,1343973,2019-03-23 14:42:53.022,1523,3100,4100,web
112338514,775287,2018-10-15 09:51:07.397,1036,2000,2500,web
112367511,1047376,2018-10-23 11:30:50.568,1036,2125,2500,iOS
113209987,774173,2019-03-26 18:53:31.924,924,1955,2300,web
112368024,1065015,2018-10-23 13:09:52.742,941,2600,3600,web
112373969,1067162,2018-10-24 18:29:46.342,1253,2700,3000,web
112372960,373882,2018-10-24 14:06:58.096,1240,2600,3600,iOS
112376135,970665,2018-10-25 09:29:12.648,1253,2550,3000,web
113174017,1213920,2019-03-25 17:54:03.214,210,2910,3700,web
112462807,357935,2018-11-17 07:51:35.114,1395,3420,3800,web
112476022,728150,2018-11-20 19:48:57.574,1240,3060,3600,iOS
113248591,160207,2019-03-27 19:44:13.915,924,1800,2300,web
113211555,902481,2019-03-26 19:35:38.186,1688,5800,5800,iOS
112406941,1079357,2018-11-02 10:46:59.735,110,2400,3000,web
113218657,1294782,2019-03-26 22:25:06.334,924,2070,2300,web
114724554,1918976,2019-12-13 15:57:50.826,1782,1200,2200,web
113229781,1118547,2019-03-27 10:30:58.984,924,1800,2300,web
113278158,798436,2019-03-28 18:04:10.035,1689,4400,4400,web
113258405,405567,2019-03-28 08:02:15.832,1558,3700,3700,web
113229394,697082,2019-03-27 10:24:17.544,1518,2295,2700,web
113286875,213708,2019-03-28 23:09:18.411,1689,3800,4300,iOS
111516519,585626,2018-02-07 10:26:51.560,331,3000,3000,web
111497847,171153,2018-02-01 07:47:48.120,726,2800,2800,web
110115494,106356,2015-12-13 06:58:34.648,47,2800,3300,web
110149637,127162,2016-02-03 14:19:17.094,41,10000,10000,web
110164881,98060,2016-02-16 17:45:47.620,41,2400,2400,web
110191554,122420,2016-03-04 09:19:29.405,71,3850,3850,Android
110204840,172009,2016-03-19 17:35:57.199,51,2900,2900,web
110341122,121703,2016-05-19 16:57:49.126,107,1500,2000,Android
110339014,200777,2016-05-17 20:57:53.039,108,5500,5500,web
114799554,1072538,2019-12-19 11:58:14.264,1782,1870,2200,Android
114801704,454796,2019-12-19 14:06:16.151,1360,2805,3300,iOS
114803029,1289819,2019-12-19 15:30:56.378,1036,2295,2700,web
114795802,1244460,2019-12-19 09:10:35.648,2247,3375,4500,web
114813185,1322638,2019-12-20 11:33:27.781,1314,3475,4000,web
111630255,510816,2018-03-03 14:13:48.372,822,3000,3000,web
114824248,1861289,2019-12-21 18:50:38.770,1314,4100,4100,web
110451978,274102,2016-09-18 16:56:55.204,107,2000,2000,web
114827451,1952871,2019-12-22 18:04:08.792,1784,3230,3800,iOS
110466348,281135,2016-09-30 22:14:41.685,108,2070,2300,web
111775712,832803,2018-03-22 11:21:38.531,728,3000,3000,web
114960832,699125,2020-01-17 12:28:51.146,107,1870,2200,iOS
110567049,331016,2016-12-16 16:53:19.413,110,2000,3000,web
114953539,1689669,2020-01-16 16:22:35.702,709,3300,3300,web
115943266,2212151,2020-04-02 08:26:53.940,107,2300,2300,web
110586664,127102,2016-12-29 14:56:43.734,219,5000,5000,web
115373187,486767,2020-03-08 11:13:30.562,110,3230,3800,iOS
114992869,1045564,2020-01-22 22:51:43.750,2363,3200,3200,web
115275279,1921951,2020-02-25 14:46:34.729,1523,3060,3600,web
115275284,1282902,2020-02-25 14:47:13.037,2374,2380,2800,web
115077706,1155929,2020-02-03 10:40:43.783,1036,2800,2800,web
110087375,78631,2015-10-27 13:45:49.106,23,2000,2000,web
110609421,350253,2017-01-18 21:56:12.634,254,2000,3000,web
110611179,352013,2017-01-19 22:57:10.394,254,3200,3500,web
100002369,17065,2014-03-16 00:00:00.000,1,1695,1695,Magento
110633581,126599,2017-02-03 12:03:37.716,193,1700,2000,web
110634064,362912,2017-02-03 16:35:37.257,274,2500,3500,web
110017088,33031,2015-02-04 22:50:39.494,3,1500,2000,iOS
110645172,368172,2017-02-09 16:24:02.981,274,3000,3600,web
110021278,40129,2015-02-16 17:25:14.928,12,2000,2000,web
114909721,1940352,2020-01-09 18:21:15.865,1339,2700,3000,web
114930504,833314,2020-01-13 14:15:18.482,2168,3900,5000,web
110051466,60984,2015-06-28 18:26:45.487,27,3300,3300,iOS
110669153,383741,2017-02-16 18:17:26.584,193,2000,2000,web
110672306,242283,2017-02-20 08:21:15.607,118,2200,3000,iOS
110055072,65378,2015-07-15 09:54:53.918,23,2000,2000,iOS
110054246,29710,2015-07-12 19:49:56.263,37,2200,2200,iOS
114987379,1676496,2020-01-22 08:48:07.943,210,2600,2600,web
115004536,1493032,2020-01-24 17:46:40.718,2347,4900,4900,web
115013832,1199726,2020-01-26 22:01:51.872,1888,3000,3000,web
115039840,2021876,2020-01-29 08:41:58.566,107,2200,2200,web
115047296,2024643,2020-01-30 08:43:33.089,2347,2500,3000,web
115059411,1746086,2020-01-31 11:45:28.671,2421,3120,3900,web
115061473,1772393,2020-01-31 14:09:46.415,1515,2380,2800,web
115063040,1640141,2020-01-31 16:43:16.902,2150,3400,4000,web
115058229,2008944,2020-01-31 10:25:29.438,2363,2400,3200,web
115070443,2031285,2020-02-02 09:15:06.126,1785,4600,4600,web
115088016,2037797,2020-02-04 12:44:28.756,1518,3000,3500,web
115093041,1345125,2020-02-04 21:52:48.468,2150,3600,4000,iOS
115088981,2038209,2020-02-04 14:22:29.116,2347,3000,3000,web
115091243,2039012,2020-02-04 18:38:09.573,1888,3000,3000,web
115101005,683456,2020-02-05 22:18:10.388,2468,4000,4000,web
110441654,235851,2016-09-08 04:05:52.857,107,2000,2000,web
110436834,40523,2016-09-03 10:06:11.808,184,3330,3700,web
110460004,71107,2016-09-25 20:57:08.917,193,2000,2000,iOS
110466345,281135,2016-09-30 22:04:40.703,171,1600,2600,web
110474604,123445,2016-10-09 19:42:39.876,193,2000,2000,web
110457889,154274,2016-09-23 08:42:15.140,171,2600,2600,iOS
110470407,219614,2016-10-05 08:10:09.891,110,12650,14000,web
110500135,301320,2016-11-02 21:21:11.071,191,1000,2000,web
